Track ID,Discogs Genre
TRAUVLK12903CA55FD,[u'Reggae']
TRAUVGG12903CEF9CD,"[u'Folk, World, & Country']"
TRAUVNN128F423068C,"[u'Rock', u'Pop', u'Stage & Screen']"
TRAUVAR12903CBD9A4,[u'Hip Hop']
TRAUVKK12903CF3E63,"[u'Electronic', u'Funk / Soul', u'Non-Music', u'Pop']"
TRAUVGG128F9324DAC,[]
TRAUVAQ128F92DC677,[u'Rock']
TRAUVVR128F425A925,"[u'Electronic', u'Rock', u'Pop']"
TRAUVGO128F14836DB,[u'Rock']
TRAUVSF128F14A0B6F,[u'Electronic']
TRAUVUF128F148D1AA,[u'Rock']
TRAUVMS128F933D938,[]
TRAUAQR128F9349BE2,[]
TRAUAIF128F931AABA,"[u'Pop', u'Folk, World, & Country']"
TRAUAHG128F931C55F,[u'Electronic']
TRAUALM128E0784FF4,"[u'Rock', u'Pop']"
TRAUARF128F9337BD4,[u'Electronic']
TRAUAZA128F424847C,[u'Rock']
TRAUAMA128C71965E5,[u'Reggae']
TRAUAZA12903CE27E8,[]
TRAUACD12903CEF021,[u'Funk / Soul']
TRAUALF128E0781331,"[u'Electronic', u'Hip Hop', u'Rock']"
TRAUTXO128F4263C8E,"[u'Folk, World, & Country']"
TRAUTJD128F14890F5,[u'Jazz']
TRAUTOL128F42418E2,[]
TRAUTTP128F425BDEB,[u'Electronic']
TRAUTBP12903D0BD6B,[u'Jazz']
TRAUTSN128F14ADD4A,[]
TRAUTJP128F4291366,[]
TRAUTXS128F932A629,[u'Funk / Soul']
TRAUTNT128F933CB62,"[u'Electronic', u'Rock']"
TRAUTPD128F92F1376,[u'Electronic']
TRAUTAI128F4275F53,[u'Latin']
TRAUTKA128F428060B,[u'Pop']
TRAUTCA128F429B624,"[u'Rock', u'Funk / Soul']"
TRAUQKE12903CBD5B5,[u'Jazz']
TRAUQLK128F4275BE3,[]
TRAUQFT128F4270904,"[u'Folk, World, & Country']"
TRAUQAM128F9340CFE,"[u'Folk, World, & Country']"
TRAUQJR128F92E5B5F,[]
TRAUQAP12903CB60EA,"[u'Electronic', u'Stage & Screen']"
TRAUQUO128F92F8340,[u'Jazz']
TRAUQOF128F423CD1F,[u'Stage & Screen']
TRAUYYW128F92E9E8F,[u'Rock']
TRAUYOD128F42647FE,"[u'Rock', u'Blues']"
TRAUYXI12903CC7355,"[u'Electronic', u'Hip Hop', u'Funk / Soul']"
TRAUYLT128F427538E,"[u'Electronic', u'Rock']"
TRAUYNK128F425BDB9,[]
TRAUYLE128F424C824,[]
TRAUYZG12903CDA4E9,"[u'Rock', u'Pop']"
TRAUYKN128F933067A,"[u'Electronic', u'Classical']"
TRAUYRJ12903CE6C00,"[u'Jazz', u'Rock']"
TRAULAE128F92FD865,[u'Jazz']
TRAULOO12903CF47B6,[u'Rock']
TRAULZV12903CF968F,[u'Rock']
TRAULZX128F92F5464,"[u'Folk, World, & Country']"
TRAULGT12903D10B94,"[u'Jazz', u'Blues']"
TRAULTS128F931290B,[u'Rock']
TRAULJB128E0786AC7,[u'Rock']
TRAULZG128F425E06C,[u'Rock']
TRAULEG128F92F035B,[u'Rock']
TRAULJK128F4294B58,[u'Pop']
TRAULBZ128F4222E7F,[]
TRAUKJZ128F9335412,[u'Latin']
TRAUKNJ128F933A413,[u'Reggae']
TRAUKGN128F1499A8D,[]
TRAUKQD128F932C66D,[]
TRAUKJG128F147DAFE,"[u'Jazz', u'Pop', u'Folk, World, & Country']"
TRAUKYS128F14636CB,"[u'Electronic', u'Rock', u'Stage & Screen']"
TRAUKLS128F4261B3C,[u'Non-Music']
TRAUKIZ128F4271C85,[]
TRAUKQC12903CA9374,[u'Pop']
TRAUKLO128F4256A09,"[u'Folk, World, & Country']"
TRAUKQW128F426D339,[]
TRAUKKW12903CA89E7,[]
TRAUKRO128F92FCFC9,[u'Rock']
TRAUKPE128F425ED86,[u'Jazz']
TRAUXNO128F42774A0,[u'Rock']
TRAUXSK128F427C58D,[u'Rock']
TRAUXEL128F42683D5,[u'Rock']
TRAUXPV128F4230C79,"[u'Jazz', u'Funk / Soul']"
TRAUXPK12903CF951E,[]
TRAUXNU12903D11493,"[u'Folk, World, & Country']"
TRAUXSO128F42B863C,[u'Rock']
TRAUXCQ128F932C0D9,"[u'Jazz', u'Rock', u'Latin']"
TRAUXEU12903CD3CD7,[u'Rock']
TRAUXYC128F42A86E8,"[u'Electronic', u'Hip Hop']"
TRAUNND12903CD03BC,[u'Rock']
TRAUNNH12903CB038C,[u'Rock']
TRAUNOS12903CB782D,[u'Electronic']
TRAUNWX12903D01764,[u'Pop']
TRAUNPM12903CB7CCC,[u'Rock']
TRAUNIH128F92F6365,"[u'Rock', u'Folk, World, & Country']"
TRAUNGN12903CE12A6,[u'Electronic']
TRAUNMO128F92F4C25,[u'Rock']
TRAUNEL128F1467D5C,[u'Rock']
TRAUGLZ128F14AE500,[u'Pop']
TRAUGLQ128F1495E6D,[u'Jazz']
TRAUGWY12903C9D7BE,[]
TRAUGRD128F425E997,"[u'Electronic', u'Latin', u'Pop']"
TRAUGWE128F42670DB,"[u'Jazz', u'Stage & Screen']"
TRAUGIS128F92EB03D,"[u'Blues', u'Folk, World, & Country']"
TRAUGRP128F92D84A5,[u'Hip Hop']
TRAUGHD128F42A8B9B,[u'Electronic']
TRAUGNY12903CFEFB5,[u'Electronic']
TRAUGTI128F4273726,[u'Electronic']
TRAUGQI128F4295BD1,[]
TRAUGYG128F428A174,[]
TRAUGVF128F92EFCF8,"[u'Folk, World, & Country']"
TRAUGTX128F92DCEFD,[u'Blues']
TRAUEIR128F934E644,[]
TRAUEWN128F932C32C,"[u'Electronic', u'Hip Hop', u'Pop', u'Folk, World, & Country']"
TRAUEIZ128F14AE167,[]
TRAUEHX12903CA6E22,[]
TRAUEYX12903CEAF48,"[u'Electronic', u'Rock', u'Funk / Soul', u'Pop', u'Folk, World, & Country']"
TRAUENF128F931FC35,[u'Rock']
TRAUEVU128F42B7B0A,[u'Hip Hop']
TRAUEGP128F429B06C,[]
TRAUHVP128F933657C,[u'Electronic']
TRAUHOO12903CCEC82,[]
TRAUHZI12903CF91BE,[]
TRAUHXR12903CBDFE4,"[u'Electronic', u'Rock']"
TRAUHJH128F92CA20E,"[u'Jazz', u'Blues']"
TRAUHQT128F932AF4F,[]
TRAUHRT128F4283B17,[]
TRAUIYH128E078DA2F,"[u'Folk, World, & Country']"
TRAUIMO128F147C31C,[u'Pop']
TRAUIOQ128F92EDC51,[u'Rock']
TRAUIHC128F427EEF9,[u'Rock']
TRAUIGU128F92EA6DA,"[u'Electronic', u'Rock']"
TRAUIXE128F148437B,[u'Stage & Screen']
TRAUIMQ128F14932D0,"[u'Pop', u'Stage & Screen']"
TRAUIBK128F9345A79,[u'Rock']
TRAUISB128F423D3F0,[u'Rock']
TRAUBQD12903CBEE9A,[]
TRAUBPL128F92E34F4,[u'Electronic']
TRAUBRC128F92EF13F,"[u'Blues', u'Folk, World, & Country']"
TRAUBMV12903CA3379,[u'Pop']
TRAUBOA128F9312C2D,[u'Rock']
TRAUBKK128F4254C97,[u'Reggae']
TRAUBYD12903CEB7FF,[]
TRAUBHS128F426F902,[]
TRAUBMP128F9307E1C,[]
TRAUBNN128F4298B31,[u'Reggae']
TRAUBDS128F931A703,[u'Rock']
TRAUOXB128F146573B,[u'Rock']
TRAUORF128F424D160,[]
TRAUOPC128F92F5EDE,[u'Rock']
TRAUODU128F9307467,[u'Rock']
TRAUOPA128F93537F2,"[u'Folk, World, & Country']"
TRAUONA128F4255A38,"[u'Electronic', u'Hip Hop', u'Rock']"
TRAUOEY128F421CBD3,[u'Pop']
TRAUOEZ12903CAC030,"[u'Folk, World, & Country']"
TRAUOLH128F92FA158,[u'Jazz']
TRAUOPE128EF367610,[u'Rock']
TRAUOBO128F4280122,[u'Blues']
TRAUOUZ128E078F8BB,[u'Hip Hop']
TRAUOPR128F933634F,[u'Reggae']
TRAUOAA128F4245ECF,[u'Funk / Soul']
TRAUCXI128F4216A3D,"[u'Electronic', u'Hip Hop', u'Rock', u'Pop']"
TRAUCCU128EF342E18,[u'Hip Hop']
TRAUCIQ12903D00769,"[u'Rock', u'Pop']"
TRAUCRP128F931364D,"[u'Hip Hop', u'Rock']"
TRAUCVY12903CF2B1E,"[u'Electronic', u'Rock']"
TRAUCUG128F92F99CA,[u'Rock']
TRAUCKR128F428C915,[]
TRAUCOY128F92FD6AC,[u'Rock']
TRAUCTG128F4241F69,[]
TRAUCPI128F4224350,[u'Blues']
TRAUCPN128F4290BDC,[u'Electronic']
TRAUCME128F422A115,[u'Jazz']
TRAUCNU128F42671EB,[u'Latin']
TRAUCJF12903D080F2,[]
TRAUCHW128F9343FE2,[u'Rock']
TRAUCJN12903CB6A24,"[u'Non-Music', u'Classical']"
TRAUCBH128F4275052,[u'Rock']
TRAUCSN128F148CB99,[u'Hip Hop']
TRAUCZX128F149D9AE,"[u'Folk, World, & Country']"
TRARPXT128F425FDF9,[u'Rock']
TRARPCK128F92FEA7F,"[u'Electronic', u'Rock']"
TRARPKK12903CD6066,[u'Rock']
TRARPWX128F92CD69C,"[u'Folk, World, & Country']"
TRARPYM128F425A88B,[]
TRARPGY128F425D48D,"[u'Folk, World, & Country']"
TRARPZT128F932AD66,"[u'Funk / Soul', u'Pop']"
TRARPOL128F92F5973,[u'Rock']
TRARPKM128F429A7A6,[u'Pop']
TRARPOQ128F9311C86,"[u'Jazz', u'Funk / Soul', u'Folk, World, & Country']"
TRARPTJ12903CE2898,"[u'Rock', u'Reggae']"
TRARMUY12903D02555,[u'Rock']
TRARMYQ128F149F18A,"[u'Folk, World, & Country']"
TRARMHD12903D02A2A,[u'Electronic']
TRARMPI12903CCE6BD,[]
TRARMFD128F4231386,"[u'Non-Music', u'Folk, World, & Country', u'Stage & Screen']"
TRARMPK128F9302164,[]
TRARMLZ128F9330684,"[u'Folk, World, & Country']"
TRARMRC128F424317A,[u'Electronic']
TRARMZO128F93362A2,"[u'Jazz', u'Pop', u'Stage & Screen']"
TRARMDJ128F931F980,[]
TRARMHA128F92E7D32,[u'Rock']
TRARMNI128F9336EF9,[]
TRARMUZ128F14AA0EA,[u'Rock']
TRARMYZ128F426150A,[u'Electronic']
TRARMRJ128F92EBD5C,[u'Rock']
TRARMUI128F147162F,[u'Rock']
TRARMIK128F4270A74,[u'Latin']
TRARMWA128F424147D,[u'Rock']
TRARFAZ128F93481AD,[u'Rock']
TRARFLF128F425B49B,[u'Reggae']
TRARFQL128F931E523,"[u'Electronic', u'Hip Hop', u'Pop']"
TRARFSI128F92C5B06,[u'Electronic']
TRARFQY12903CA07B6,"[u'Folk, World, & Country']"
TRARFCT12903CD3545,[]
TRARFTH128F93052CF,[]
TRARFWJ128F9339D70,"[u'Electronic', u'Rock']"
TRARFXI128F1468CE3,[u'Rock']
TRARFKP12903CF5DF1,[u'Rock']
TRARFSH128F92DFDED,[u'Rock']
TRARFOC128F92ED401,[u'Hip Hop']
TRARFAB128F4244BB7,[]
TRARFAV128F428B7B2,[]
TRARJGM12903CF5DAC,[]
TRARJEM128F92E444D,[u'Electronic']
TRARJVW128F14937AB,[u'Pop']
TRARJPL128F931C7D2,"[u'Rock', u'Stage & Screen']"
TRARJEK128F930B3AA,"[u'Rock', u'Blues']"
TRARJLC128F9323715,"[u'Electronic', u'Rock']"
TRARJMX128F149BE14,[]
TRARJKN128F92F6CF8,[]
TRARDRX128F9325812,"[u'Electronic', u'Rock']"
TRARDJY128F14750EA,[u'Rock']
TRARDLO128F42A0469,"[u'Blues', u'Folk, World, & Country']"
TRARDSC128F148B688,"[u'Pop', u'Folk, World, & Country']"
TRARDFD12903CECB2C,"[u'Funk / Soul', u'Blues']"
TRARDRG128F931766E,[]
TRARDCR12903CE6FBE,[u'Blues']
TRARDOK128F9300AB5,[u'Rock']
TRARDNE128F1472357,[]
TRARDHN128F4243072,[u'Rock']
TRARDSS12903D0C029,[]
TRARDUI12903CBF6B6,[u'Hip Hop']
TRARWXF128F9353B37,[u'Blues']
TRARWMG128F933667C,[u'Jazz']
TRARWUM128F42AC917,[u'Latin']
TRARWYL128F423B96A,[u'Reggae']
TRARWYE128F92E6C27,[]
TRARWQY128F1462A4C,[u'Hip Hop']
TRARWLR128F4256B07,[u'Rock']
TRARWXH128F425D881,"[u'Rock', u'Folk, World, & Country']"
TRARWFL128F42B4686,[u'Pop']
TRARWMX128F9332CD0,[u'Electronic']
TRARWHW12903CE84D3,[u'Electronic']
TRARWBA128F93580C7,"[u'Rock', u'Pop']"
TRARWSY128F92FE87E,[u'Electronic']
TRARWYG128F424D766,[u'Jazz']
TRARWXU128F92EC637,[u'Hip Hop']
TRARZBQ128F42649A6,[u'Latin']
TRARZBR128F934715D,"[u'Latin', u'Pop']"
TRARZFN128F42680B8,[]
TRARZKD128F425D64D,"[u'Electronic', u'Hip Hop']"
TRARZIV128F147AADB,[]
TRARZOS128F14A1E17,[]
TRARZBX12903CD70DA,[u'Electronic']
TRARZMX128F4238B5A,[u'Reggae']
TRARSLP12903CE2AA6,[u'Electronic']
TRARSAM128F4256E04,[u'Rock']
TRARSKA128F9336A04,[u'Pop']
TRARSJD128F932BAF8,[u'Rock']
TRARSFU12903CB2669,[u'Reggae']
TRARSKS128F4272D2F,"[u'Rock', u'Funk / Soul', u'Classical', u'Stage & Screen']"
TRARSMV128F1469CCF,[u'Reggae']
TRARSAW12903C9EDEB,[]
TRARSZV12903CDB2DE,[u'Rock']
TRARUOP12903CF2384,[u'Rock']
TRARURM128F931A91B,"[u'Electronic', u'Jazz', u'Funk / Soul', u'Blues']"
TRARUDQ128F934B0ED,[u'Rock']
TRARUFE128F92F5D21,"[u'Folk, World, & Country']"
TRARUTP128E0797FC7,[u'Rock']
TRARUYJ128F9316C65,"[u'Folk, World, & Country']"
TRARUHU128F92FDC00,[u'Hip Hop']
TRARRZU128F4253CA2,[u'Pop']
TRARREF128F422FD96,[u'Rock']
TRARROY128F42281F7,[]
TRARRVB128F92F47CA,"[u'Classical', u'Folk, World, & Country']"
TRARRPG12903CD1DE9,[]
TRARRWA128F42A0195,[u'Rock']
TRARRUZ128F9307C57,[u'Classical']
TRARRYC128F428CCDA,[u'Rock']
TRARRJL128F92DED0E,[u'Pop']
TRARRQO128F427B5F5,[u'Rock']
TRARRER128F9328521,[]
TRARRMK12903CDF793,[u'Rock']
TRARVVB128F4264CEB,[u'Blues']
TRARVMJ128F146A77E,"[u'Electronic', u'Folk, World, & Country']"
TRARVTN12903CF4724,[u'Blues']
TRARVQK128F932BFA0,[u'Rock']
TRARVZG128F1497359,[u'Hip Hop']
TRARVSP128F4250FD6,"[u'Jazz', u'Latin']"
TRARVJE128F93127EF,[]
TRARVDX128F424A397,"[u'Electronic', u'Hip Hop', u'Reggae', u'Funk / Soul']"
TRARVSQ12903CA6A4B,[u'Jazz']
TRARVMO128F427DF04,"[u'Rock', u'Blues']"
TRARVEY128F9300AC3,[u'Rock']
TRARVXR128F4236397,"[u'Rock', u'Latin']"
TRARVCC128F930733D,[]
TRARANL128F1478789,[u'Rock']
TRARALS128F934F7C1,[u'Rock']
TRARAHB128F428928E,[]
TRARAJS12903CAD54F,[u'Electronic']
TRARAKX12903CBADE2,[]
TRARACF128F424FACF,[u'Rock']
TRARATE128F92FE56A,"[u'Electronic', u'Hip Hop', u'Jazz', u'Funk / Soul']"
TRARAAG128F42437FB,[u'Classical']
TRARAZI128F427F3B4,[u'Rock']
TRARAEG128F42647B2,"[u'Rock', u'Blues', u'Pop', u'Folk, World, & Country']"
TRARAGQ12903CB6892,[]
TRARAEU12903CB396C,"[u'Jazz', u'Pop']"
TRARAIO128E0780FDE,[u'Rock']
TRARAIG128F424DDCC,[]
TRARTDG12903CA52DF,[u'Reggae']
TRARTAR128F145F235,"[u'Non-Music', u'Folk, World, & Country']"
TRARTOQ12903CA1CA9,[u'Reggae']
TRARTYH12903CF0056,[u'Reggae']
TRARTHV128F429B77A,[u'Pop']
TRARTEH128F4280823,[]
TRARTEH128F423DBC1,"[u'Electronic', u'Rock']"
TRARTME12903CE0253,"[u'Folk, World, & Country']"
TRARTSA128F4291550,[u'Rock']
TRARTBH128F93087A4,[u'Rock']
TRARTSZ128F427642F,"[u'Jazz', u'Classical']"
TRARTJL128F92CB44B,[u'Rock']
TRARTCZ128F427A176,[u'Rock']
TRARTYI128F427E74C,[u'Electronic']
TRARTIV128F92F87F0,[]
TRARTGG128F424ABCD,"[u'Rock', u'Pop']"
TRARQWJ128F92E9CCA,[u'Rock']
TRARQBT128F4275C63,"[u'Hip Hop', u'Reggae']"
TRARQSR128F933A1BF,"[u'Rock', u'Latin']"
TRARQBS128F4262E62,[u'Funk / Soul']
TRARQSD128F427E2AA,[u'Rock']
TRARQPW128F92EE8B8,[u'Electronic']
TRARQGY128F425E599,"[u'Electronic', u'Jazz', u'Funk / Soul']"
TRARQFD128F422F447,[u'Reggae']
TRARYFU12903CAE834,"[u'Jazz', u'Classical']"
TRARYQP12903CA18A4,[u'Electronic']
TRARYHD128F9344512,[u'Electronic']
TRARYKP128F9334BB1,[u'Funk / Soul']
TRARYCL128F1456224,[u'Rock']
TRARYPU128F42552CF,"[u'Jazz', u'Latin']"
TRARYXL128F92F939E,[u'Electronic']
TRARYDZ128F9355209,"[u'Rock', u'Pop', u'Folk, World, & Country']"
TRARLOJ128F92DFA03,[]
TRARLJI128F933E881,"[u'Electronic', u'Hip Hop', u'Rock', u'Latin', u'Funk / Soul', u'Pop']"
TRARLGD128F93119C1,[]
TRARLTG12903CF06FD,"[u'Rock', u'Pop']"
TRARLYN128F422BC3C,[u'Jazz']
TRARKSW128F42758D1,[]
TRARKGW128F92EB8F9,"[u'Electronic', u'Rock']"
TRARKTC128F4244934,"[u'Rock', u'Pop', u'Folk, World, & Country']"
TRARKXM128F14911B0,"[u'Electronic', u'Hip Hop']"
TRARKFW128F92D20CD,[]
TRARKPB12903C9B67A,[]
TRARKEH128F1463CB2,[u'Rock']
TRARKDH128F4270965,[]
TRARKDV128F42500F2,"[u'Latin', u'Folk, World, & Country']"
TRARKTI128F9310BA2,[u'Stage & Screen']
TRARKAN128F429AB6D,[u'Classical']
TRARKRC128E0791D82,[u'Rock']
TRARXAN12903CBF286,"[u'Hip Hop', u'Jazz', u'Rock', u'Reggae', u'Latin', u'Funk / Soul', u'Blues', u'Non-Music', u'Pop', u""Children's"", u'Folk, World, & Country', u'Stage & Screen']"
TRARXJJ128F1452983,[u'Pop']
TRARXRH128F428927C,[u'Reggae']
TRARXIQ128F9354D9C,[u'Hip Hop']
TRARXGB128F42927B0,"[u'Latin', u'Pop']"
TRARXVP12903CF39FE,[u'Reggae']
TRARXLM12903CC2306,[]
TRARXIT128F423DC97,[u'Rock']
TRARXRL128F4278709,"[u'Rock', u'Pop', u'Classical', u'Folk, World, & Country']"
TRARXUA12903CE88EC,[u'Electronic']
TRARXMV128F92F59C8,"[u'Rock', u'Classical']"
TRARXXW128F4294FE1,"[u'Pop', u'Folk, World, & Country']"
TRARNCP128F42AB2B0,[u'Funk / Soul']
TRARNKQ12903CE7299,[u'Blues']
TRARNZV128F930CDFB,[u'Blues']
TRARNAS128EF355915,[u'Funk / Soul']
TRARNAJ128F92CD7F9,[u'Funk / Soul']
TRARNZA128F424EC6A,[u'Reggae']
TRARNJN12903CE49F8,"[u'Jazz', u'Latin']"
TRARNBZ128F4238CF7,[u'Reggae']
TRARNIL12903C9A9C8,[u'Electronic']
TRARNMW128F92DE2D4,[]
TRARGZR128F92E28D6,"[u'Rock', u'Blues']"
TRARGLY128F935AAD5,[u'Rock']
TRARGCC128F92F34B7,[]
TRARGBM128F428F65E,[u'Latin']
TRARGTV128F4274FB6,[u'Hip Hop']
TRARGDO12903C956AA,[u'Reggae']
TRAREAP12903D09025,[u'Latin']
TRAREZN128F424E0FA,[]
TRAREWD128F425AC6A,"[u'Folk, World, & Country']"
TRARESK12903D169F7,[u'Electronic']
TRAREZS128F428ACED,[u'Rock']
TRARESY128F42444FC,"[u'Reggae', u'Latin', u'Folk, World, & Country']"
TRAREHS128F92F8E13,[u'Rock']
TRAREOY128F93199EF,[u'Electronic']
TRAREGG128F425A5D8,[u'Pop']
TRARELT128F9310B6E,[u'Rock']
TRAREDZ12903CFB6E3,"[u'Rock', u'Pop']"
TRARHBD128F423A0EA,[]
TRARHFV128F92E0ECE,[u'Blues']
TRARHLY128F42698CA,[u'Rock']
TRARHFF128F933D378,[u'Rock']
TRARHXX128F93477A0,[u'Electronic']
TRARHCB128F148D1B0,[u'Rock']
TRARHKQ128F92EF0B2,[u'Latin']
TRARHMM128F92F2DC9,[]
TRARIMG128F931B45A,[]
TRARINE128F4280B9C,[]
TRARIRG128F147FC96,[u'Electronic']
TRARIKA128F9335A8C,"[u'Rock', u'Funk / Soul']"
TRARIPU128F92FA1E1,"[u'Jazz', u'Funk / Soul', u'Blues']"
TRARIZK128F92FF27A,[u'Rock']
TRARIMP128F933D217,[]
TRARITF12903CE7DA9,"[u'Electronic', u'Rock', u'Pop']"
TRARIIY128F147187D,[u'Rock']
TRARIWH128E079349F,[u'Rock']
TRARIGL128F422B9CE,[]
TRARBBK128F427ED68,"[u'Folk, World, & Country']"
TRARBKI128F423DFA4,[]
TRARBIM12903CECEE0,"[u'Folk, World, & Country']"
TRARBKD128F42BA84D,[u'Stage & Screen']
TRARBGR128F42264D1,"[u'Rock', u'Pop']"
TRARBZK128F934549A,[]
TRARBQM128F92FBB81,"[u'Rock', u'Pop']"
TRARBJW128E0788A1A,[u'Rock']
TRARBFC128EF3500F8,[u'Rock']
TRARBGM12903CC5026,[u'Rock']
TRARBCN128F92F3559,[]
TRARBDK128F92C7F0B,[]
TRARBYC128F92CEF3C,[u'Latin']
TRARBVD128F4239284,"[u'Folk, World, & Country']"
TRARBXA128F426E188,"[u'Blues', u'Folk, World, & Country']"
TRARBLB128F14AD018,[u'Stage & Screen']
TRAROFY12903CD2618,[u'Electronic']
TRAROHB128F145CD83,[u'Jazz']
TRARODV128F1460DBC,[u'Rock']
TRAROOB128F424C74C,[]
TRARODD128F4225D3F,[u'Latin']
TRAROSP128F1487270,"[u'Pop', u'Classical', u'Stage & Screen']"
TRAROCB128EF35098A,[]
TRAROQC128F4273979,"[u'Rock', u'Latin']"
TRAROPZ128F42A8AB2,[u'Electronic']
TRAROPS128F92F09A5,[u'Pop']
TRAROUS12903CF4F08,"[u'Jazz', u'Classical', u'Folk, World, & Country']"
TRAROQL128F92F7E7D,[]
TRARCSJ12903CA71D8,[u'Rock']
TRARCAU128F9337F05,[u'Electronic']
TRARCNT12903CC4767,[u'Rock']
TRARCZH12903CF7D2F,[u'Rock']
TRARCJT128F9316BA9,[]
TRARCMH12903CB8E8B,"[u'Folk, World, & Country']"
TRARCNN12903CD5262,"[u'Pop', u'Folk, World, & Country']"
TRAVPQQ128F92F998A,[u'Rock']
TRAVPGQ128E079530E,[]
TRAVPKC128F424C826,[]
TRAVPUM128F422062C,[u'Rock']
TRAVPOV128F429EC1B,[]
TRAVPYA128F92D944F,"[u'Jazz', u'Latin']"
TRAVPNQ128F933F216,[u'Electronic']
TRAVPHL128F424EAE1,[u'Rock']
TRAVPOK128F423276A,[u'Rock']
TRAVPRG12903CCBF03,[u'Funk / Soul']
TRAVPHB128F92DA4F5,[u'Electronic']
TRAVPSC128F147BEA8,[]
TRAVPYY128F92CEBAB,[u'Pop']
TRAVMXD12903CBBD0B,[u'Rock']
TRAVMXQ128E0785F82,"[u'Funk / Soul', u'Pop']"
TRAVMUT128F92F9857,[u'Latin']
TRAVMZX128F14AB117,"[u'Rock', u'Pop']"
TRAVMOE128F9336555,[]
TRAVMWQ128F934B098,"[u'Electronic', u'Pop']"
TRAVMPT128F4246BE4,"[u'Electronic', u'Pop']"
TRAVMRI128F4259E76,[u'Electronic']
TRAVMQE12903D08335,[u'Rock']
TRAVMYN12903CB58A2,[u'Funk / Soul']
TRAVMFC128F428CDE0,[u'Hip Hop']
TRAVFVU128F14743B6,[u'Pop']
TRAVFSW128F145C1D2,"[u'Hip Hop', u'Jazz']"
TRAVFSL128E078E22A,"[u'Electronic', u'Hip Hop']"
TRAVFKG12903CB2235,[]
TRAVFPH128F42621EE,[]
TRAVFEW128F92E2B47,[u'Rock']
TRAVFJV128F92D2043,"[u'Jazz', u'Latin']"
TRAVFOA128F92F2B38,"[u'Jazz', u'Latin']"
TRAVJCF128F42755D5,[]
TRAVJRC128F425D474,"[u'Jazz', u'Funk / Soul']"
TRAVJHK128E078370B,[u'Hip Hop']
TRAVJOO128F14AD39C,[u'Electronic']
TRAVJDB128F93305EB,[u'Electronic']
TRAVJNA128F421FFE0,[]
TRAVJXS128F931C380,[u'Latin']
TRAVDDJ128F92EF09C,[u'Rock']
TRAVDDS12903CDD092,"[u'Folk, World, & Country']"
TRAVDSA128F92D3852,"[u'Folk, World, & Country']"
TRAVDNM128F9344090,[]
TRAVDQQ128F421B864,[]
TRAVDBV128F424EAD8,[u'Electronic']
TRAVDBI12903D105BB,[u'Electronic']
TRAVDQU128EF34E7A8,[]
TRAVDGG128F92E389A,[u'Blues']
TRAVDRG12903C9A44C,"[u'Rock', u'Folk, World, & Country']"
TRAVDMO12903CDA1DB,"[u'Folk, World, & Country']"
TRAVDKK12903CAF5D9,[u'Electronic']
TRAVDCO128F9324A1D,[]
TRAVWHZ128F932B179,[]
TRAVWLA12903CC81E1,[]
TRAVWAA128F145DE49,[]
TRAVWFL128F93173B6,[u'Jazz']
TRAVWYR128F92DED0F,[u'Pop']
TRAVWRV128F427D06A,[u'Rock']
TRAVWTN128F425D2D5,"[u'Rock', u'Pop']"
TRAVWZA128F931F36E,[u'Rock']
TRAVWON128F9331A41,[u'Reggae']
TRAVWVZ128F4239DD1,[u'Rock']
TRAVWVL12903CABEEA,[u'Blues']
TRAVWIP128E078FA3D,"[u'Electronic', u'Hip Hop']"
TRAVWWN128F4298B20,[u'Rock']
TRAVZLU128F9305DD2,"[u'Folk, World, & Country']"
TRAVZBG128F9332358,[u'Electronic']
TRAVZQD12903CAD658,"[u'Jazz', u'Stage & Screen']"
TRAVZTI12903CFD2F7,"[u'Folk, World, & Country']"
TRAVZZV128F42AE511,"[u'Folk, World, & Country']"
TRAVZYU128F92E4ECB,"[u'Electronic', u'Rock']"
TRAVZDX128F92ECF9B,[u'Jazz']
TRAVZWX128F92EC110,"[u'Electronic', u'Jazz', u'Rock']"
TRAVSVL128F14B12BE,[]
TRAVSSU128F145DDE9,[u'Jazz']
TRAVSQE12903CB6879,"[u'Electronic', u'Rock']"
TRAVSAW128F9339DF2,"[u'Rock', u'Pop']"
TRAVSZP128F92C53A0,[u'Rock']
TRAVSRW128F4294603,"[u'Jazz', u'Funk / Soul']"
TRAVSHM128F422C50D,[]
TRAVSQI128F4255127,"[u'Folk, World, & Country']"
TRAVUYA128F92EBE1E,"[u'Jazz', u'Funk / Soul']"
TRAVUXG12903CE2D57,"[u'Folk, World, & Country']"
TRAVUGT128F934D1F2,[u'Electronic']
TRAVUOW128F4262955,"[u'Hip Hop', u'Reggae']"
TRAVUOI128F424142F,[u'Rock']
TRAVUHY128F426A1CA,"[u'Pop', u'Stage & Screen']"
TRAVUYV128F4239504,[u'Funk / Soul']
TRAVUXN128F147ED0F,[u'Rock']
TRAVUAJ128E078EDA2,[u'Rock']
TRAVUYL128F934A9C5,[]
TRAVUPN128F93408D6,[]
TRAVROF128F421AC2D,"[u'Pop', u'Folk, World, & Country']"
TRAVROB128F9305B80,"[u'Electronic', u'Rock']"
TRAVRAE12903CC95D8,[u'Hip Hop']
TRAVRTO128F4280C14,[u'Rock']
TRAVRIX128F92E8629,[u'Rock']
TRAVRKK128F92F4F7D,[]
